trip_id,vendor_id,rate_code_id,pickup_location_id,dropoff_location_id,pickup_datetime,dropoff_datetime,passenger_count,trip_type,payment_type,taxi_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,ehail_fee,payment_name
12ea47949a6abd9daaa8b885129e1f9c,2,1,66,189,2019-01-21T18:19:41Z,2019-01-21T18:37:57Z,1,1,1,Green,14.0,0.0,0.5,2.96,0.0,0.3,17.76,,Credit Card
2fbcbcbc4bf88c78776236285cd86d79,2,1,196,260,2019-01-21T18:59:51Z,2019-01-21T19:12:01Z,1,1,2,Green,11.5,0.0,0.5,0.0,0.0,0.3,12.3,,Cash
a4a95a93b72f559498289290ed476933,2,1,129,179,2019-01-21T15:00:43Z,2019-01-21T15:09:53Z,1,1,2,Green,11.5,0.0,0.5,0.0,0.0,0.3,12.3,,Cash
5fa984c712dd47375f8e4c75af7dae70,2,1,95,197,2019-01-21T13:22:28Z,2019-01-21T13:35:07Z,1,1,2,Green,11.5,0.0,0.5,0.0,0.0,0.3,12.3,,Cash
d82986a6a9352f8f04d4f0e11eb23281,2,1,75,237,2019-01-21T15:41:06Z,2019-01-21T15:55:50Z,1,1,2,Green,11.5,0.0,0.5,0.0,0.0,0.3,12.3,,Cash
ed4f97105e485a2b46521a43e0768697,2,1,116,159,2019-01-21T12:36:28Z,2019-01-21T12:49:35Z,1,1,2,Green,11.5,0.0,0.5,0.0,0.0,0.3,12.3,,Cash
49d3bdf010ac8d2566c67ff293610f9f,2,1,7,229,2019-01-21T10:13:05Z,2019-01-21T10:22:47Z,1,1,1,Green,11.5,0.0,0.5,3.08,0.0,0.3,15.38,,Credit Card
241b74e265a0ce51515db32e468c5b97,2,1,82,138,2019-01-21T22:45:18Z,2019-01-21T22:53:09Z,1,1,2,Green,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,Cash
eeeebe61094a77daec11da0471b4b061,2,1,82,92,2019-01-21T05:44:29Z,2019-01-21T05:56:16Z,3,1,2,Green,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,Cash
46c4ca967d0529e9d942c5090b62313c,2,1,25,61,2019-01-21T18:26:48Z,2019-01-21T18:41:51Z,5,1,1,Green,11.5,0.0,0.5,2.46,0.0,0.3,14.76,,Credit Card
c5d9b33e24c345851ad659392f72ef07,2,1,130,131,2019-01-21T18:41:46Z,2019-01-21T18:52:12Z,1,1,1,Green,11.5,0.0,0.5,1.0,0.0,0.3,13.3,,Credit Card
baaae368f957139e32fd9c5c6016a11f,2,1,61,106,2019-01-21T17:59:58Z,2019-01-21T18:14:50Z,2,1,1,Green,11.5,1.0,0.5,0.0,0.0,0.3,13.3,,Credit Card
692d58330571b98da516bac90fc9e6a3,2,1,14,188,2019-01-21T12:10:52Z,2019-01-21T12:37:27Z,1,1,1,Green,28.0,0.0,0.5,0.0,0.0,0.3,28.8,,Credit Card
dfc4c7efb3ec24a5f227fa9bcbe557d4,2,1,188,113,2019-01-21T08:41:01Z,2019-01-21T09:15:36Z,1,1,1,Green,28.0,0.0,0.5,0.0,0.0,0.3,28.8,,Credit Card
2f112c49aaaae04629e55f45745bac71,2,1,92,53,2019-01-21T19:32:35Z,2019-01-21T19:41:00Z,1,1,2,Green,9.0,0.0,0.5,0.0,0.0,0.3,9.8,,Cash
3ab73fa1627e35b8983ed0cb45e06b67,2,1,129,223,2019-01-21T09:32:20Z,2019-01-21T09:39:31Z,1,1,1,Green,9.0,0.0,0.5,1.96,0.0,0.3,11.76,,Credit Card
4d3b78717e3dae96cfac1052e4fd4a4f,2,1,260,129,2019-01-21T21:59:25Z,2019-01-21T22:08:14Z,1,1,2,Green,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,Cash
f7228dc3f08271a877880c9292a612dc,2,1,41,238,2019-01-21T13:23:21Z,2019-01-21T13:33:31Z,1,1,1,Green,9.0,0.0,0.5,2.0,0.0,0.3,11.8,,Credit Card
460b4f2984401acc334e3f3617e4286b,2,1,34,256,2019-01-21T18:54:05Z,2019-01-21T19:04:50Z,2,1,2,Green,9.0,1.0,0.5,0.0,0.0,0.3,10.8,,Cash
31bcf79de79f7cf0f79a76b8b2808ab1,2,1,166,211,2019-01-21T16:34:36Z,2019-01-21T16:59:47Z,1,1,1,Green,25.5,0.0,0.5,5.26,0.0,0.3,31.56,,Credit Card
75a75099a077ca1920afbbf058eb9b53,2,1,33,33,2019-01-21T10:32:02Z,2019-01-21T10:37:08Z,1,1,2,Green,6.5,0.0,0.5,0.0,0.0,0.3,7.3,,Cash
f3a57dc5d6188f17c6fd3ddf8e566fd3,2,1,106,195,2019-01-21T17:03:32Z,2019-01-21T17:09:58Z,1,1,2,Green,6.5,0.0,0.5,0.0,0.0,0.3,7.3,,Cash
94fc2c5ba73e67a494c71e03514b0830,2,1,83,157,2019-01-21T18:17:39Z,2019-01-21T18:23:34Z,1,1,2,Green,6.5,0.0,0.5,0.0,0.0,0.3,7.3,,Cash
015c854ee88ed43a744682b9a0c7706c,2,1,65,49,2019-01-21T11:40:12Z,2019-01-21T11:46:37Z,1,1,2,Green,6.5,0.0,0.5,0.0,0.0,0.3,7.3,,Cash
ce538c57d7dbc70ec29d1e58f208081a,1,1,188,61,2019-01-21T09:48:12Z,2019-01-21T09:55:43Z,1,1,1,Green,6.5,0.0,0.5,0.0,0.0,0.3,7.3,,Credit Card
16c5fe2e08887cd862e60c7cb2b3fb73,2,1,129,260,2019-01-21T18:42:02Z,2019-01-21T18:49:49Z,1,1,2,Green,6.5,0.0,0.5,0.0,0.0,0.3,7.3,,Cash
c7bd99ce29862a8759d4a571741e9884,2,1,74,75,2019-01-21T20:41:15Z,2019-01-21T20:46:34Z,1,1,1,Green,6.5,0.5,0.5,1.56,0.0,0.3,9.36,,Credit Card
314d6929e3ef39606cedfa82ec340ddd,2,1,129,129,2019-01-21T02:47:17Z,2019-01-21T02:53:31Z,4,1,1,Green,6.5,0.5,0.5,1.0,0.0,0.3,8.8,,Credit Card
eab1d214a2bafec3066bcc5ff8b17333,2,1,41,75,2019-01-21T00:26:15Z,2019-01-21T00:32:23Z,2,1,2,Green,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,Cash
40a539ae69f86365c58e8a2ec7088a4e,2,1,129,82,2019-01-21T20:29:07Z,2019-01-21T20:35:46Z,3,1,2,Green,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,Cash
bc0b46f81571f11cbe8bab29a97fd8cd,2,1,41,24,2019-01-21T14:59:35Z,2019-01-21T15:05:38Z,1,1,1,Green,6.5,0.0,0.5,1.46,0.0,0.3,8.76,,Credit Card
ea0786dec58ca6122a4a27141df05a24,2,1,181,181,2019-01-21T20:21:01Z,2019-01-21T20:26:57Z,1,1,1,Green,6.5,0.5,0.5,1.56,0.0,0.3,11.31,,Credit Card
5c4fdc47921623260c1f9728330107bc,2,1,181,181,2019-01-21T14:45:15Z,2019-01-21T14:47:58Z,1,1,2,Green,4.0,0.0,0.5,0.0,0.0,0.3,4.8,,Cash
b9409b0fbf5cdc205cd76aa998aed211,1,1,47,20,2019-01-21T03:51:10Z,2019-01-21T03:53:55Z,1,1,2,Green,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,Cash
37d4a2f4debe96eb35ba62288c1dce78,1,1,82,129,2019-01-21T05:17:35Z,2019-01-21T05:20:33Z,3,1,2,Green,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,Cash
fd15c7e690a24a91a3d095cca951f1d9,2,1,25,25,2019-01-21T14:29:42Z,2019-01-21T14:32:26Z,1,1,1,Green,4.0,0.0,0.5,0.96,0.0,0.3,5.76,,Credit Card
2dcb75aed796a36244db93016fdd433d,2,1,145,145,2019-01-21T12:08:28Z,2019-01-21T12:11:28Z,1,1,1,Green,4.0,0.0,0.5,0.96,0.0,0.3,5.76,,Credit Card
c8dec576484e9757165cc88830924265,2,1,49,61,2019-01-21T13:19:10Z,2019-01-21T13:22:08Z,5,1,1,Green,4.0,0.0,0.5,0.96,0.0,0.3,5.76,,Credit Card
18b10dc06dbfcf5571ad056a03d4e912,2,1,75,75,2019-01-21T13:25:21Z,2019-01-21T13:28:19Z,1,1,1,Green,4.0,0.0,0.5,1.2,0.0,0.3,6.0,,Credit Card
aa2a9e14d7e144bfd8b3a31025f78c5e,2,1,166,166,2019-01-21T13:15:32Z,2019-01-21T13:18:01Z,1,1,1,Green,4.0,0.0,0.5,1.2,0.0,0.3,6.0,,Credit Card
abba4346b54e7813b80440472cbed2c3,2,1,97,25,2019-01-21T14:40:46Z,2019-01-21T14:44:06Z,1,1,1,Green,4.0,0.0,0.5,1.44,0.0,0.3,6.24,,Credit Card
40e59d60166b9a407c0e8fff0696e32c,2,1,7,146,2019-01-21T20:16:28Z,2019-01-21T20:19:36Z,1,1,1,Green,4.0,0.5,0.5,1.06,0.0,0.3,6.36,,Credit Card
9165de6cc0ca50ff43359a823e3aafa1,1,1,41,41,2019-01-21T19:23:24Z,2019-01-21T19:26:07Z,1,1,1,Green,4.0,0.0,0.5,1.0,0.0,0.3,5.8,,Credit Card
15507589fb6258180401b4f9ed1c4735,2,1,179,49,2019-01-21T17:57:40Z,2019-01-21T18:44:39Z,3,1,1,Green,39.5,0.0,0.5,0.0,0.0,0.3,40.3,,Credit Card
30365ae7052d7137061ee25d1655ef50,1,1,66,164,2019-01-21T16:14:52Z,2019-01-21T16:33:09Z,2,1,1,Green,20.5,0.0,0.5,3.0,0.0,0.3,24.3,,Credit Card
59011a4fc15f433dbfa04bf89b9f8aa5,1,1,97,79,2019-01-21T19:34:51Z,2019-01-21T19:57:05Z,1,1,1,Green,18.0,0.0,0.5,0.0,0.0,0.3,18.8,,Credit Card
d1aa37aeec28bede92d76ecd3bdb2b0d,2,1,260,223,2019-01-21T14:24:49Z,2019-01-21T14:48:00Z,1,1,1,Green,18.0,0.0,0.5,3.76,0.0,0.3,22.56,,Credit Card
382800cf91b2929a180111b199804552,2,1,191,69,2019-01-21T12:23:28Z,2019-01-21T13:05:27Z,1,1,1,Green,53.5,0.0,0.5,0.0,5.76,0.3,60.06,,Credit Card
327ae17cbd0a0e5dac8452dcddf27567,2,1,65,225,2019-01-21T18:03:33Z,2019-01-21T18:22:54Z,1,1,2,Green,15.5,0.0,0.5,0.0,0.0,0.3,16.3,,Cash
ef182aeea0fd3f69246d52584d313c87,1,1,244,241,2019-01-21T12:42:11Z,2019-01-21T12:53:13Z,1,1,2,Green,15.5,0.0,0.5,0.0,0.0,0.3,16.3,,Cash
82445f3bec011da98652e6bfd315c82c,2,1,226,48,2019-01-21T06:31:37Z,2019-01-21T06:48:47Z,1,1,2,Green,15.5,0.0,0.5,0.0,0.0,0.3,16.3,,Cash
32ab17a86beb2ff3cd3e7174327a03c8,2,1,33,195,2019-01-21T10:04:49Z,2019-01-21T10:25:07Z,1,1,2,Green,15.5,0.0,0.5,0.0,0.0,0.3,16.3,,Cash
8bac72740171d2b2f4cf3da3be505a42,2,1,42,161,2019-01-21T13:21:27Z,2019-01-21T13:40:41Z,1,1,1,Green,15.5,0.0,0.5,3.26,0.0,0.3,19.56,,Credit Card
a88932f9ee13640b9891ee9ffc9b4592,1,1,244,235,2019-01-21T16:14:22Z,2019-01-21T16:27:42Z,1,1,2,Green,13.0,0.0,0.5,0.0,0.0,0.3,13.8,,Cash
579861cec4333eee250230b045dd4293,2,1,61,89,2019-01-21T09:32:43Z,2019-01-21T09:49:01Z,1,1,1,Green,13.0,0.0,0.5,0.0,0.0,0.3,13.8,,Credit Card
26b1a9204923c806763bd4f6f53b75b4,2,1,52,87,2019-01-21T12:15:26Z,2019-01-21T12:27:20Z,1,1,2,Green,13.0,0.0,0.5,0.0,0.0,0.3,13.8,,Cash
121173efd37aa6c0ed46e7abb132cde6,1,1,83,70,2019-01-21T00:18:45Z,2019-01-21T00:29:21Z,1,1,2,Green,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,Cash
8b9e87fda871d87b66090e0ad21f0b1b,2,1,66,17,2019-01-21T20:01:43Z,2019-01-21T20:16:32Z,1,1,1,Green,13.0,0.5,0.5,2.86,0.0,0.3,17.16,,Credit Card
a8767dfd5dfcbfd0a23a2a8967cfddf3,1,1,49,225,2019-01-21T20:11:59Z,2019-01-21T20:27:03Z,1,1,1,Green,13.0,0.5,0.5,3.55,0.0,0.3,17.85,,Credit Card
5e893df4dec1dba64bf67688a95e9f06,2,1,197,7,2019-01-21T16:04:58Z,2019-01-21T16:30:53Z,1,1,1,Green,29.5,0.0,0.5,0.0,0.0,0.3,30.3,,Credit Card
5056634872362eabacab1eaa99fe3b1b,2,1,74,263,2019-01-21T14:04:02Z,2019-01-21T14:14:59Z,1,1,1,Green,10.5,0.0,0.5,2.26,0.0,0.3,13.56,,Credit Card
31da4f6713840c259a789a4c9a00828d,2,1,95,196,2019-01-21T17:23:24Z,2019-01-21T17:38:20Z,1,1,1,Green,10.5,0.0,0.5,2.26,0.0,0.3,13.56,,Credit Card
38508aae15f05e58b80d01594bfcf0ab,2,1,168,244,2019-01-21T11:58:33Z,2019-01-21T12:08:23Z,1,1,1,Green,10.5,0.0,0.5,0.0,0.0,0.3,11.3,,Credit Card
ad9730fa194e38ef8f47c391e164254c,2,1,74,238,2019-01-21T18:03:38Z,2019-01-21T18:15:20Z,2,1,2,Green,10.5,0.0,0.5,0.0,0.0,0.3,11.3,,Cash
3825858c15b8a749aeff08a08c3e1f52,2,1,74,263,2019-01-21T01:36:19Z,2019-01-21T01:48:07Z,1,1,1,Green,10.5,0.5,0.5,2.36,0.0,0.3,14.16,,Credit Card
2ebd4451a54479a78b79ae7aba91874d,2,1,42,69,2019-01-21T21:32:49Z,2019-01-21T21:45:09Z,1,1,1,Green,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,Credit Card
49aedded49a1bd9dfb281629d6942b29,2,1,74,263,2019-01-21T09:44:12Z,2019-01-21T09:51:53Z,2,1,1,Green,8.0,0.0,0.5,1.0,0.0,0.3,9.8,,Credit Card
1959c99e75896f956d11648e0b169eae,2,1,7,223,2019-01-21T16:37:43Z,2019-01-21T16:46:05Z,1,1,2,Green,8.0,1.0,0.5,0.0,0.0,0.3,9.8,,Cash
19177f2834e7353a96c7104cd593f981,2,1,179,223,2019-01-21T12:20:46Z,2019-01-21T12:28:54Z,1,1,2,Green,8.0,0.0,0.5,0.0,0.0,0.3,8.8,,Cash
1dccb48c8561ebe313ffbb8daf7619c9,2,1,74,42,2019-01-21T18:07:34Z,2019-01-21T18:17:20Z,1,1,2,Green,8.0,0.0,0.5,0.0,0.0,0.3,8.8,,Cash
86c44287c4519eef9cdc7bb73d1ade34,2,1,47,69,2019-01-21T09:39:10Z,2019-01-21T09:47:22Z,1,1,2,Green,8.0,0.0,0.5,0.0,0.0,0.3,8.8,,Cash
7760beb331fb5d8ab5b05cd3fe4c0cc0,1,1,74,75,2019-01-21T14:00:52Z,2019-01-21T14:10:19Z,1,1,2,Green,8.0,0.0,0.5,0.0,0.0,0.3,8.8,,Cash
acbef5a0a78522901e2eecfaef50f374,2,1,97,181,2019-01-21T13:11:38Z,2019-01-21T13:20:56Z,1,1,1,Green,8.0,0.0,0.5,0.0,0.0,0.3,8.8,,Credit Card
aa272ec40742258c483ebc599db4b90c,2,1,152,247,2019-01-21T08:53:29Z,2019-01-21T09:01:47Z,1,1,1,Green,8.0,0.0,0.5,0.0,0.0,0.3,8.8,,Credit Card
b17ef739acc1b44a1789897fb0bfc89d,2,1,116,244,2019-01-21T23:37:40Z,2019-01-21T23:46:48Z,2,1,1,Green,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,Credit Card
a956c5b5aef79051b69f99c8cc8f8096,2,1,24,236,2019-01-21T20:52:00Z,2019-01-21T20:58:21Z,1,1,2,Green,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,Cash
058dafba4a285595c7080d1ed914df1b,2,1,74,236,2019-01-21T09:17:13Z,2019-01-21T09:23:50Z,1,1,1,Green,8.0,0.0,0.5,1.76,0.0,0.3,10.56,,Credit Card
62a4074cd835f4bd10a3fa03df6a15ca,1,1,134,197,2019-01-21T13:10:12Z,2019-01-21T13:19:06Z,1,1,1,Green,8.0,0.0,0.5,1.75,0.0,0.3,10.55,,Credit Card
a8281d96b6f785782608fb2210e59a47,1,1,28,141,2019-01-21T08:45:58Z,2019-01-21T09:17:04Z,1,1,1,Green,43.5,0.0,0.5,0.0,5.76,0.3,50.06,,Credit Card
fb4dafecb3fa1d9b45a5170db95b10e8,2,1,145,95,2019-01-21T22:37:45Z,2019-01-21T23:05:48Z,1,1,1,Green,24.5,0.5,0.5,5.16,0.0,0.3,30.96,,Credit Card
22ce36b22edba93df61b4dcb238f4836,2,1,29,39,2019-01-21T11:19:32Z,2019-01-21T11:36:30Z,1,1,1,Green,24.5,0.0,0.5,0.0,0.0,0.3,25.3,,Credit Card
2345bdbb511208280da1276201e9eb54,1,1,82,173,2019-01-21T17:09:01Z,2019-01-21T17:15:37Z,2,1,2,Green,5.5,1.0,0.5,0.0,0.0,0.3,7.3,,Cash
f04e2dbea508d8f5b6094bf5d334ed53,1,1,7,223,2019-01-21T10:22:28Z,2019-01-21T10:27:43Z,1,1,2,Green,5.5,0.0,0.5,0.0,0.0,0.3,6.3,,Cash
af8998a26cfaf92d901b379ec4535b93,2,1,82,82,2019-01-21T11:20:00Z,2019-01-21T11:24:48Z,1,1,2,Green,5.5,0.0,0.5,0.0,0.0,0.3,6.3,,Cash
30470595b5fa8fb84f5cfca674ec48bf,2,1,74,41,2019-01-21T17:51:45Z,2019-01-21T17:57:59Z,1,1,2,Green,5.5,0.0,0.5,0.0,0.0,0.3,6.3,,Cash
3082c5c9f277b84ea98da034e09fa9ce,2,1,41,166,2019-01-21T16:30:09Z,2019-01-21T16:35:40Z,1,1,2,Green,5.5,0.0,0.5,0.0,0.0,0.3,6.3,,Cash
18ba13da9896008be9385bb53e752613,2,1,83,260,2019-01-21T15:44:51Z,2019-01-21T15:49:11Z,5,1,2,Green,5.5,0.0,0.5,0.0,0.0,0.3,6.3,,Cash
bcffbc08edca13c318964889de1ecc76,2,1,24,41,2019-01-21T23:42:22Z,2019-01-21T23:47:26Z,1,1,1,Green,5.5,0.5,0.5,1.0,0.0,0.3,7.8,,Credit Card
3b2d46754b513b7ca4a5176c4d57777f,1,1,41,74,2019-01-21T21:17:15Z,2019-01-21T21:22:24Z,1,1,1,Green,5.5,0.5,0.5,1.35,0.0,0.3,8.15,,Credit Card
a9e728c54b53529dd5419deae0e28b4c,2,1,213,116,2019-01-21T20:42:44Z,2019-01-21T21:02:02Z,1,1,1,Green,22.0,0.5,0.5,4.66,0.0,0.3,29.91,,Credit Card
3def434980a8b416f8b0816257c4ee0c,2,1,129,223,2019-01-21T23:07:29Z,2019-01-21T23:29:06Z,2,1,1,Green,17.0,0.5,0.5,3.66,0.0,0.3,21.96,,Credit Card
b60ba462d2933d3601ba36e8e963ba6b,2,1,95,130,2019-01-21T07:32:30Z,2019-01-21T07:45:41Z,1,1,2,Green,17.0,0.0,0.5,0.0,0.0,0.3,17.8,,Cash
463a91326506d91ebd9fae3e7080c8e3,2,1,244,239,2019-01-21T15:23:05Z,2019-01-21T15:34:25Z,1,1,1,Green,17.0,0.0,0.5,3.56,0.0,0.3,21.36,,Credit Card
3d33ea79d3b691b8b09f035682865743,2,1,55,119,2019-01-21T16:29:36Z,2019-01-21T17:27:50Z,1,1,1,Green,71.5,0.0,0.5,0.0,0.0,0.3,72.3,,Credit Card
3ed386ba0f6acc1194af1307fb9d4b5d,2,1,71,230,2019-01-21T15:09:44Z,2019-01-21T16:15:29Z,1,1,2,Green,52.5,0.0,0.5,0.0,0.0,0.3,53.3,,Cash
f447556fa709f8bb607c75271e1007b6,2,1,25,61,2019-01-21T10:05:12Z,2019-01-21T10:22:22Z,1,1,1,Green,14.5,0.0,0.5,2.0,0.0,0.3,17.3,,Credit Card
d6e0c43be4537a4aaf4e6b1d05814aa0,2,1,42,235,2019-01-21T18:16:24Z,2019-01-21T18:28:14Z,1,1,2,Green,14.5,0.0,0.5,0.0,0.0,0.3,15.3,,Cash
3da0685eaf6c2fbe27d2c91e8aedbab2,2,1,14,26,2019-01-21T13:25:51Z,2019-01-21T13:45:06Z,1,1,1,Green,14.5,0.0,0.5,0.0,0.0,0.3,15.3,,Credit Card
f90b451f2d0f437a5b880fe13599de0b,1,1,97,113,2019-01-21T10:32:27Z,2019-01-21T10:48:15Z,1,1,1,Green,14.5,0.0,0.5,3.05,0.0,0.3,18.35,,Credit Card
5290f3ffcfd1a8c1cf1698283e4c0bcb,2,1,106,55,2019-01-21T19:19:23Z,2019-01-21T19:43:58Z,1,1,2,Green,31.0,0.0,0.5,0.0,0.0,0.3,31.8,,Cash
6ca67b36bdfb5a1614d9460097959884,2,1,97,62,2019-01-21T08:14:27Z,2019-01-21T08:29:21Z,1,1,1,Green,12.0,0.0,0.5,0.0,0.0,0.3,12.8,,Credit Card
9b28f8f87a97149c0a1a5778d073596a,2,1,191,122,2019-01-21T10:38:22Z,2019-01-21T10:57:41Z,1,1,1,Green,12.0,0.0,0.5,0.0,0.0,0.3,12.8,,Credit Card
1d48a14efb86b27ccf0ed407be0231bc,2,1,254,3,2019-01-21T14:10:55Z,2019-01-21T14:25:56Z,1,1,1,Green,12.0,0.0,0.5,0.0,0.0,0.3,12.8,,Credit Card
ebc766092ea5e05d51a2272815192c24,2,1,260,173,2019-01-21T23:12:19Z,2019-01-22T20:45:58Z,1,1,2,Green,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,Cash
9d5b9dc987b511bb012dc7fa8671d284,2,1,47,60,2019-01-21T07:23:01Z,2019-01-21T07:35:09Z,1,1,1,Green,9.5,0.0,0.5,0.0,0.0,0.3,10.3,,Credit Card
2d11e6f3b53b8d711d36b3de345df7a7,2,1,129,83,2019-01-21T17:20:22Z,2019-01-21T17:34:04Z,1,1,2,Green,9.5,0.0,0.5,0.0,0.0,0.3,10.3,,Cash
20b1e923a2b70bdf4ea973aa02b935e5,2,1,260,82,2019-01-21T14:44:48Z,2019-01-21T14:57:18Z,1,1,2,Green,9.5,0.0,0.5,0.0,0.0,0.3,10.3,,Cash
70a4649a508be9e57cc182d4bdfc2455,2,1,82,223,2019-01-21T15:02:46Z,2019-01-21T15:11:10Z,1,1,2,Green,9.5,0.0,0.5,0.0,0.0,0.3,10.3,,Cash
d377be489012fdfbf3da77194838a694,1,1,74,152,2019-01-21T18:50:07Z,2019-01-21T19:01:54Z,2,1,2,Green,9.5,0.0,0.5,0.0,0.0,0.3,10.3,,Cash
4fac992e52311bd25a44f0fcb3f4d768,2,1,226,226,2019-01-21T09:31:42Z,2019-01-21T09:41:55Z,6,1,1,Green,9.5,0.0,0.5,0.0,0.0,0.3,10.3,,Credit Card
41f145ab9eda049c374dac7a8399bd34,2,1,107,140,2019-01-21T12:17:27Z,2019-01-21T12:26:57Z,1,1,1,Green,9.5,0.0,0.5,2.06,0.0,0.3,12.36,,Credit Card
4c9904d30e55f6b0c40880ea59ab3ecd,2,1,244,166,2019-01-21T14:30:20Z,2019-01-21T14:37:23Z,1,1,1,Green,9.5,0.0,0.5,2.06,0.0,0.3,12.36,,Credit Card
bde2960b8370d3886818700e7a68f630,2,1,42,116,2019-01-21T10:53:17Z,2019-01-21T11:03:28Z,1,1,1,Green,9.5,0.0,0.5,4.0,0.0,0.3,14.3,,Credit Card
d71a84a81a6c73699e855d18b8c496a2,2,1,216,17,2019-01-21T19:13:22Z,2019-01-21T19:42:11Z,1,1,1,Green,26.0,1.0,0.5,0.0,0.0,0.3,27.8,,Credit Card
6f077ed50978a81f7bba5f6e1fb02172,1,1,129,143,2019-01-21T04:28:58Z,2019-01-21T04:59:35Z,1,1,1,Green,26.0,0.5,0.5,2.0,0.0,0.3,29.3,,Credit Card
bc64703bfe10650868005a5a4557e9f6,2,1,166,79,2019-01-21T16:00:10Z,2019-01-21T16:28:20Z,1,1,1,Green,26.0,0.0,0.5,2.5,0.0,0.3,29.3,,Credit Card
63449c008f7ccd9f221b36cb728811c6,2,1,116,90,2019-01-21T06:40:14Z,2019-01-21T07:06:27Z,1,1,2,Green,26.0,0.0,0.5,0.0,0.0,0.3,26.8,,Cash
01905294d7bde04d48777b8ef756e5d8,2,1,95,56,2019-01-21T19:42:28Z,2019-01-21T19:49:03Z,1,1,1,Green,7.0,0.0,0.5,1.2,0.0,0.3,9.0,,Credit Card
fb83f2398e43b1378ab528ec41179cbc,2,1,42,152,2019-01-21T19:09:03Z,2019-01-21T19:15:37Z,1,1,1,Green,7.0,0.0,0.5,1.56,0.0,0.3,9.36,,Credit Card
b9da7400e17afa983dacaed3593ac52d,2,1,74,263,2019-01-21T17:47:04Z,2019-01-21T17:53:18Z,1,1,1,Green,7.0,0.0,0.5,1.56,0.0,0.3,9.36,,Credit Card
ff35754df04c406cb327c39048c76d58,2,1,74,236,2019-01-21T18:07:53Z,2019-01-21T18:13:55Z,1,1,1,Green,7.0,0.0,0.5,1.56,0.0,0.3,9.36,,Credit Card
fc7ee94be965d165d63487bd6b1ac84a,1,1,52,195,2019-01-21T16:57:29Z,2019-01-21T17:03:36Z,1,1,2,Green,7.0,0.0,0.5,0.0,0.0,0.3,7.8,,Cash
d8fb991ad20b91831ef333e009ab410c,2,1,36,36,2019-01-21T12:33:39Z,2019-01-21T12:41:50Z,2,1,1,Green,7.0,0.0,0.5,0.0,0.0,0.3,7.8,,Credit Card
db3622b2251cc63f218058e6047cca45,2,1,42,41,2019-01-21T10:03:08Z,2019-01-21T10:09:50Z,1,1,2,Green,7.0,0.0,0.5,0.0,0.0,0.3,7.8,,Cash
4ea34b85cbb728659b581603610645e9,2,1,75,41,2019-01-21T16:12:16Z,2019-01-21T16:18:26Z,1,1,2,Green,7.0,0.0,0.5,0.0,0.0,0.3,7.8,,Cash
a87c9f43b267ed362f64c32727fa3789,2,1,130,215,2019-01-21T21:03:00Z,2019-01-21T21:09:26Z,1,1,1,Green,7.0,0.5,0.5,1.0,0.0,0.3,9.3,,Credit Card
4c413a6a3a3d73285a00789b5e28404e,2,1,116,247,2019-01-21T00:35:31Z,2019-01-21T00:42:06Z,2,1,2,Green,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,Cash
1da6179b7069b2ece0c83accf626fe70,2,1,166,24,2019-01-21T12:45:26Z,2019-01-21T12:53:40Z,1,1,1,Green,7.0,0.0,0.5,1.95,0.0,0.3,9.75,,Credit Card
07c2608cd9bee5b371527485d04bcd05,1,1,7,223,2019-01-21T12:01:11Z,2019-01-21T12:08:14Z,1,1,1,Green,7.0,0.0,0.5,1.55,0.0,0.3,9.35,,Credit Card
616782e97eade74210e8a6c7c8879cb0,1,1,166,42,2019-01-21T22:04:42Z,2019-01-21T22:10:57Z,1,1,1,Green,7.0,0.5,0.5,1.65,0.0,0.3,9.95,,Credit Card
229e8d7dd97d111064ea98e5f2ffd9c5,2,1,92,258,2019-01-21T16:23:06Z,2019-01-21T16:48:42Z,1,1,2,Green,23.5,0.0,0.5,0.0,0.0,0.3,24.3,,Cash
f6327c06e8c493e31268b6ade3af0b25,2,1,255,112,2019-01-21T18:43:52Z,2019-01-21T18:47:04Z,5,1,1,Green,4.5,1.0,0.5,1.0,0.0,0.3,7.3,,Credit Card
2de54902134bbed00eac9eaf4910b40a,2,1,82,56,2019-01-21T23:19:00Z,2019-01-21T23:22:32Z,1,1,1,Green,4.5,0.5,0.5,1.16,0.0,0.3,6.96,,Credit Card
f623d793fb7234a675793e35439a45bb,2,1,25,40,2019-01-21T20:25:40Z,2019-01-21T20:28:47Z,1,1,1,Green,4.5,0.5,0.5,1.16,0.0,0.3,6.96,,Credit Card
